date,total_value,cash,positions
2026-03-24,91586.39872687364,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-25,92280.70077532584,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-26,90453.03998302085,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-27,88714.41674362049,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-30,89042.39761839905,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-03-31,91246.98216915184,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-04-01,91833.25951314699,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-04-02,91617.51061981263,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-04-06,92384.475790551,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-04-07,93257.08191878372,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-04-08,94146.40002036295,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-04-09,94839.0714482192,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-04-10,95440.71375822104,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-04-13,96647.2537679505,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-04-14,97768.07162694758,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-04-15,98883.23512614715,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-04-16,98857.12763753564,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
2026-04-17,100283.58784693448,34.10661971594163,"{'AAPL': 44.32678559108919, 'MSFT': 24.80283119231542, 'GOOGL': 29.073329041683877, 'AMZN': 39.39937962863755, 'NVDA': 43.55399423276425, 'TLT': 173.62417053897866, 'BND': 204.63226548988126, 'BTC-USD': 0.13560851939334256, 'ETH-USD': 3.4957364334857}"
